1620989632154;1;0.5075;5.09625;2.59
1620989632658;1;0.50125;5.0975;2.56
1620989633161;1;0.50125;5.09375;2.55
1620989633664;1;0.5;5.09375;2.6
1620989634167;1;0.53625;5.0925;2.74
1620989634670;1;0.5375;5.09625;2.74
1620989635173;1;0.53375;5.09875;2.72
1620989635677;1;0.56625;5.095;2.88
1620989636180;1;0.52125;5.095;2.66
1620989636683;1;0.535;5.095;2.73
1620989637185;1;0.53375;5.09625;2.73
1620989637688;1;0.53625;5.095;2.74
1620989638190;1;0.5375;5.0975;2.78
1620989638692;1;0.53875;5.0975;2.7
1620989639195;1;0.53625;5.095;2.76
1620989639697;1;0.53625;5.09625;2.74
1620989640199;1;0.525;5.09625;2.72
1620989640703;1;0.54;5.0975;2.75
1620989641206;1;0.545;5.09625;2.78
1620989641709;1;0.52875;5.0975;2.7
1620989642213;1;0.535;5.09625;2.73
1620989642716;1;0.535;5.09625;2.73
1620989643219;1;0.5425;5.09625;2.76
1620989643723;1;0.53625;5.09625;2.74
1620989644226;1;0.53875;5.0975;2.75
1620989644729;1;0.54125;5.09625;2.73
1620989645233;1;0.53;5.09625;2.7
1620989645736;1;0.53625;5.09875;2.74
1620989646239;1;0.5425;5.0975;2.77
1620989646743;1;0.5325;5.09625;2.71
1620989647246;1;0.535;5.09625;2.65
1620989647749;1;0.54125;5.09625;2.76
1620989648253;1;0.53375;5.09625;2.72
1620989648756;1;0.54625;5.095;2.78
1620989649259;1;0.53625;5.0975;2.78
1620989649763;1;0.53875;5.0975;2.77
1620989650266;1;0.54;5.0975;2.75
1620989650769;1;0.54125;5.09875;2.76
1620989651273;1;0.5375;5.09625;2.74
1620989651776;1;0.535;5.0975;2.75
1620989652280;1;0.54;5.095;2.75
1620989652782;1;0.54625;5.09625;2.78
1620989653286;1;0.54;5.09625;2.75
1620989653789;1;0.535;5.09625;2.73
1620989654293;1;0.535;5.0975;2.78
1620989654796;1;0.54125;5.09625;2.75
1620989655299;1;0.53625;5.095;2.73
1620989655803;1;0.53625;5.09875;2.74
1620989656306;1;0.5375;5.09875;2.74
1620989656809;1;0.53625;5.0975;2.75
1620989657313;1;0.535;5.0975;2.73
1620989657816;1;0.53125;5.09625;2.71
1620989658319;1;0.5375;5.09625;2.74
1620989658822;1;0.5375;5.09625;2.74
1620989659326;1;0.54;5.0975;2.75
1620989659829;1;0.5375;5.095;2.74
1620989660332;1;0.53625;5.09625;2.74
1620989660836;1;0.5375;5.1;2.74
1620989661339;1;0.54;5.09625;2.75
1620989661843;1;0.54;5.095;2.75
1620989662346;1;0.53875;5.09625;2.75
1620989662849;1;0.55;5.09625;2.8
1620989663352;1;0.54;5.09875;2.76
1620989663856;1;0.53875;5.0975;2.76
1620989664359;1;0.545;5.09625;2.77
1620989664862;1;0.53875;5.09625;2.75
1620989665366;1;0.5375;5.09625;2.74
1620989665869;1;0.54125;5.0975;2.76
1620989666372;1;0.5375;5.0975;2.76
1620989666876;1;0.54125;5.09625;2.76
1620989667379;1;0.53625;5.0975;2.74
1620989667883;1;0.54125;5.09625;2.76
1620989668386;1;0.5425;5.09875;2.76
1620989668889;1;0.54125;5.095;2.74
1620989669393;1;0.54375;5.09625;2.77
1620989669896;1;0.5425;5.09875;2.77
1620989670399;1;0.54125;5.0975;2.76
1620989670903;1;0.53625;5.09625;2.78
1620989671406;1;0.54125;5.09625;2.76
1620989671909;1;0.54125;5.09875;2.75
1620989672413;1;0.545;5.09625;2.77
1620989672916;1;0.54125;5.0975;2.76
1620989673419;1;0.5375;5.09625;2.77
1620989673923;0;0.40375;5.09625;2.06
1620989674426;0;0.4;5.0975;2.04
1620989674929;0;0.35625;5.0975;1.81
1620989675433;0;0.3575;5.0975;1.83
1620989675936;0;0.36375;5.09625;1.82
1620989676440;0;0.36375;5.0975;1.85
1620989676943;0;0.3575;5.1;1.82
1620989677446;0;0.3575;5.09875;1.82
1620989677949;0;0.3575;5.09875;1.82
1620989678453;0;0.35875;5.0975;1.81
1620989678956;1;0.505;5.095;2.57
1620989679460;1;0.5025;5.095;2.56
1620989679963;1;0.505;5.0975;2.58
1620989680466;1;0.5025;5.0975;2.57
1620989680969;1;0.53875;5.09625;2.75
1620989681473;1;0.535;5.09625;2.73
1620989681976;1;0.54;5.0975;2.75
1620989682479;1;0.52625;5.095;2.68
1620989682982;1;0.54;5.095;2.73
1620989683486;1;0.54;5.095;2.75
1620989683989;1;0.535;5.0975;2.73
1620989684492;1;0.52375;5.0975;2.67
1620989684996;1;0.53875;5.09625;2.75
1620989685499;1;0.53625;5.0975;2.76
1620989686002;1;0.5225;5.0975;2.67
1620989686506;1;0.5375;5.09625;2.73
1620989687009;1;0.525;5.09625;2.68
1620989687512;1;0.53875;5.09625;2.75
1620989688015;1;0.5325;5.09625;2.76
1620989688519;1;0.54;5.095;2.75
1620989689022;1;0.535;5.09625;2.73
1620989689526;1;0.54125;5.09625;2.76
1620989690029;1;0.54125;5.09625;2.76
1620989690532;1;0.53875;5.0975;2.74
1620989691035;1;0.55125;5.09875;2.81
1620989691539;1;0.54125;5.09625;2.76
1620989692043;1;0.5425;5.09625;2.76
1620989692546;1;0.55;5.095;2.67
1620989693049;1;0.53125;5.0975;2.71
1620989693553;1;0.54;5.095;2.75
1620989694056;1;0.54125;5.095;2.76
1620989694559;1;0.53625;5.095;2.73
1620989695063;1;0.535;5.09375;2.74
1620989695566;1;0.50875;5.0975;2.6
1620989696069;1;0.54125;5.09625;2.76
1620989696573;1;0.5375;5.09625;2.74
1620989697076;1;0.53;5.09625;2.7
1620989697579;1;0.51875;5.095;2.65
1620989698083;1;0.5475;5.09625;2.79
1620989698586;1;0.54625;5.09625;2.78
1620989699089;1;0.54;5.09625;2.75
1620989699593;1;0.54625;5.095;2.8
1620989700096;1;0.54;5.09625;2.73
1620989700599;1;0.53875;5.09375;2.75
1620989701103;1;0.53625;5.09625;2.73
1620989701606;1;0.53;5.095;2.7
1620989702109;1;0.53875;5.095;2.76
1620989702613;1;0.53625;5.09625;2.73
1620989703116;1;0.53875;5.0975;2.75
1620989703619;1;0.52875;5.095;2.69
1620989704123;1;0.545;5.09625;2.78
1620989704626;1;0.5375;5.09625;2.77
1620989705129;1;0.54375;5.09625;2.77
1620989705632;1;0.535;5.09625;2.73
1620989706135;1;0.54;5.09625;2.75
1620989706639;1;0.54;5.09625;2.75
1620989707142;1;0.54375;5.095;2.75
1620989707645;1;0.5375;5.09625;2.75
1620989708149;1;0.54625;5.095;2.78
1620989708652;1;0.53875;5.09625;2.75
1620989709155;1;0.53375;5.095;2.72
1620989709659;1;0.5375;5.09625;2.76
1620989710162;1;0.53375;5.095;2.72
1620989710666;1;0.53875;5.09625;2.74
1620989711169;1;0.5425;5.09625;2.76
1620989711672;1;0.54375;5.0975;2.77
1620989712176;1;0.545;5.09625;2.75
1620989712679;1;0.5475;5.09625;2.79
1620989713182;1;0.525;5.095;2.67
1620989713686;1;0.54125;5.0975;2.76
1620989714189;1;0.54375;5.09625;2.74
1620989714692;1;0.5375;5.09625;2.75
1620989715196;1;0.54875;5.095;2.8
1620989715699;1;0.545;5.09375;2.77
1620989716202;1;0.5475;5.09375;2.78
1620989716706;1;0.5425;5.09625;2.77
1620989717209;1;0.54125;5.09625;2.76
1620989717712;1;0.5375;5.09625;2.74
1620989718216;1;0.54625;5.0975;2.78
1620989718719;1;0.5425;5.09625;2.76
1620989719223;1;0.53875;5.09375;2.75
1620989719726;1;0.55;5.09375;2.8
1620989720229;1;0.5425;5.095;2.76
1620989720733;0;0.4025;5.0975;2.06
1620989721236;0;0.40125;5.0975;2.05
1620989721739;0;0.36125;5.09625;1.82
1620989722243;0;0.35875;5.0975;1.83
1620989722746;0;0.35875;5.09625;1.83
1620989723249;0;0.35625;5.0975;1.81
1620989723753;0;0.35625;5.0975;1.82
1620989724256;0;0.35875;5.0975;1.83
1620989724759;0;0.3575;5.0975;1.82
1620989725263;0;0.3575;5.0975;1.82
1620989725766;1;0.35875;5.0975;1.83
1620989726269;1;0.51125;5.0975;2.56
1620989726773;1;0.50375;5.09625;2.57
1620989727276;1;0.505;5.09625;2.58
1620989727779;1;0.5425;5.095;2.76
1620989728283;1;0.5375;5.09625;2.74
1620989728786;1;0.535;5.09625;2.74
1620989729289;1;0.53625;5.09625;2.73
1620989729793;1;0.53625;5.0975;2.73
1620989730296;1;0.54125;5.09625;2.75
1620989730799;1;0.54375;5.09625;2.77
1620989731303;1;0.5475;5.09625;2.81
1620989731806;1;0.54625;5.09625;2.78
1620989732309;1;0.54;5.09625;2.75
1620989732813;1;0.54;5.09625;2.75
1620989733316;1;0.5325;5.09625;2.71
1620989733819;1;0.5425;5.09625;2.74
1620989734322;1;0.54;5.0975;2.76
1620989734826;1;0.54375;5.095;2.77
1620989735329;1;0.555;5.09625;2.83
1620989735832;1;0.54;5.09625;2.75
1620989736336;1;0.54125;5.09625;2.76
1620989736839;1;0.54125;5.095;2.76
1620989737342;1;0.5475;5.09375;2.79
1620989737846;1;0.54;5.095;2.75
1620989738349;1;0.53625;5.0925;2.79
1620989738852;1;0.54375;5.09625;2.77
1620989739356;1;0.53375;5.0975;2.72
1620989739859;1;0.54125;5.0925;2.76
1620989740363;1;0.54375;5.09375;2.76
1620989740866;1;0.5475;5.095;2.75
1620989741369;1;0.54375;5.09625;2.77
1620989741872;1;0.54625;5.095;2.78
1620989742376;1;0.54;5.09625;2.75
1620989742879;1;0.5425;5.09375;2.76
1620989743383;1;0.54375;5.0925;2.75
1620989743886;1;0.54;5.0975;2.76
1620989744389;1;0.535;5.09375;2.72
1620989744893;1;0.525;5.095;2.68
1620989745396;1;0.54125;5.095;2.76
1620989745900;1;0.53875;5.095;2.74
1620989746403;1;0.53375;5.0975;2.72
1620989746906;1;0.54625;5.0975;2.78
1620989747410;1;0.51875;5.09625;2.65
1620989747914;1;0.54625;5.09625;2.78
1620989748417;1;0.5425;5.09375;2.76
1620989748920;1;0.54;5.095;2.75
1620989749424;1;0.5425;5.09625;2.76
1620989749927;1;0.54;5.095;2.74
1620989750430;1;0.54375;5.09375;2.77
1620989750934;1;0.5425;5.095;2.76
1620989751437;1;0.54;5.095;2.75
1620989751941;1;0.54;5.09375;2.77
1620989752445;1;0.54125;5.095;2.76
1620989752947;1;0.54125;5.0975;2.76
1620989753451;1;0.54375;5.095;2.77
1620989753954;1;0.5375;5.095;2.74
1620989754458;1;0.53875;5.09375;2.77
1620989754961;1;0.5425;5.0925;2.76
1620989755464;1;0.53625;5.095;2.73
1620989755968;1;0.545;5.09375;2.77
1620989756471;1;0.54375;5.095;2.77
1620989756974;1;0.54625;5.095;2.75
1620989757478;1;0.5425;5.09625;2.76
1620989757981;1;0.545;5.095;2.77
1620989758484;1;0.54375;5.095;2.77
1620989758988;1;0.53625;5.09375;2.73
1620989759491;1;0.5425;5.09375;2.76
1620989759994;1;0.55125;5.0925;2.81
1620989760498;1;0.545;5.09375;2.78
1620989761001;1;0.55;5.09375;2.8
1620989761505;1;0.54375;5.09125;2.77
1620989762008;1;0.54375;5.09375;2.78
1620989762511;1;0.545;5.095;2.78
1620989763015;1;0.53875;5.09375;2.75
1620989763519;1;0.54375;5.0925;2.75
1620989764023;1;0.5325;5.0925;2.71
1620989764526;1;0.53875;5.09375;2.75
1620989765029;1;0.5475;5.09375;2.78
1620989765533;1;0.55375;5.09375;2.82
1620989766036;1;0.5425;5.0925;2.76
1620989766539;1;0.5425;5.09;2.76
1620989767042;1;0.54375;5.09125;2.77
1620989767545;0;0.40375;5.09375;2.06
1620989768049;0;0.3975;5.09375;2.03
1620989768552;0;0.36;5.09375;1.83
1620989769055;0;0.36;5.09125;1.83
1620989769559;0;0.35875;5.0925;1.83
1620989770062;0;0.35875;5.0925;1.83
1620989770566;0;0.36;5.0925;1.83
1620989771069;0;0.35625;5.09125;1.84
1620989771572;0;0.35625;5.09125;1.82
1620989772076;0;0.35875;5.0925;1.83
1620989772579;1;0.5225;5.0875;2.66
1620989773082;1;0.5075;5.09;2.58
1620989773586;1;0.505;5.0875;2.57
1620989774089;1;0.505;5.08875;2.57
1620989774593;1;0.5425;5.08875;2.76
1620989775096;1;0.535;5.08875;2.72
1620989775599;1;0.54125;5.0875;2.74
1620989776103;1;0.53875;5.0875;2.74
1620989776606;1;0.5425;5.08625;2.76
1620989777109;1;0.53875;5.0875;2.74
1620989777613;1;0.54625;5.09;2.79
1620989778116;1;0.54625;5.08625;2.75
1620989778619;1;0.54625;5.08625;2.78
1620989779123;1;0.5425;5.085;2.76
1620989779626;1;0.5425;5.0875;2.76
1620989780129;1;0.5425;5.08875;2.76
1620989780633;1;0.54;5.0875;2.76
1620989781136;1;0.54625;5.0875;2.78
1620989781639;1;0.545;5.08625;2.77
1620989782142;1;0.545;5.085;2.77
1620989782646;1;0.55;5.08625;2.8
1620989783149;1;0.5425;5.08625;2.76
1620989783652;1;0.54;5.085;2.75
1620989784156;1;0.54375;5.0875;2.77
1620989784659;1;0.5425;5.085;2.76
1620989785162;1;0.54875;5.085;2.79
1620989785666;1;0.54125;5.085;2.82
1620989786169;1;0.5425;5.08375;2.76
1620989786673;1;0.54875;5.085;2.79
1620989787176;1;0.545;5.08625;2.77
1620989787679;1;0.55125;5.08375;2.75
1620989788183;1;0.53875;5.08625;2.76
1620989788686;1;0.54875;5.085;2.8
1620989789189;1;0.5425;5.085;2.76
1620989789693;1;0.5425;5.085;2.76
1620989790196;1;0.54;5.085;2.8
1620989790700;1;0.54375;5.085;2.76
1620989791203;1;0.54375;5.08375;2.76
1620989791706;1;0.545;5.08625;2.77
1620989792209;1;0.54125;5.085;2.76
1620989792712;1;0.54875;5.085;2.8
1620989793216;1;0.54125;5.085;2.75
1620989793719;1;0.54125;5.08375;2.75
1620989794223;1;0.53875;5.08375;2.74
1620989794726;1;0.5475;5.085;2.79
1620989795229;1;0.5425;5.085;2.77
1620989795733;1;0.545;5.08375;2.77
1620989796236;1;0.55125;5.085;2.8
1620989796739;1;0.54125;5.08375;2.75
1620989797242;1;0.545;5.0825;2.76
1620989797746;1;0.54;5.085;2.77
1620989798249;1;0.5425;5.08375;2.75
1620989798752;1;0.53875;5.08;2.74
1620989799256;1;0.545;5.08375;2.77
1620989799759;1;0.55;5.08375;2.79
1620989800263;1;0.54;5.0825;2.78
1620989800766;1;0.53375;5.08375;2.71
1620989801269;1;0.54625;5.08375;2.77
1620989801773;1;0.5525;5.08625;2.81
1620989802276;1;0.55125;5.085;2.75
1620989802779;1;0.54375;5.0825;2.76
1620989803283;1;0.54125;5.085;2.76
1620989803786;1;0.535;5.08375;2.72
1620989804289;1;0.5425;5.08375;2.76
1620989804793;1;0.54375;5.085;2.77
1620989805296;1;0.5475;5.08375;2.75
1620989805800;1;0.54875;5.08375;2.78
1620989806303;1;0.54875;5.08375;2.79
1620989806806;1;0.5375;5.085;2.73
1620989807309;1;0.5475;5.08625;2.75
